Order_id,Customer_id,Order Date,Discount, Subtotal , Total ,Country,Device,Source,Month,Year
16733,17265,2021-12-21,$5 ,$36.98 ,$35.13 ,BR,Tablet,Direct,Dec,2021
16734,2945,2025-07-31,$15 ,$190.26 ,$161.72 ,FR,Mobile,Direct,Jul,2025
16735,15622,2024-06-11,$5 ,$330.41 ,$313.89 ,IN,Mobile,Direct,Jun,2024
16736,5763,2023-09-22,$0 ,$53.60 ,$53.60 ,GB,Desktop,Organic,Sep,2023
16737,19727,2021-04-03,$10 ,$49.13 ,$44.22 ,FR,Desktop,Organic,Apr,2021
16738,17717,2022-11-22,$0 ,$213.18 ,$213.18 ,FR,Desktop,Social,Nov,2022
16739,4892,2021-01-19,$0 ,$65.07 ,$65.07 ,SG,Desktop,Organic,Jan,2021
16740,2589,2020-12-12,$10 ,$151.43 ,$136.29 ,BR,Desktop,Referral,Dec,2020
16741,1074,2022-04-18,$0 ,$45.85 ,$45.85 ,GB,Desktop,Social,Apr,2022
16742,5377,2025-01-13,$20 ,$51.23 ,$40.98 ,SG,Mobile,Referral,Jan,2025
16743,13371,2021-08-01,$10 ,$270.67 ,$243.60 ,BR,Mobile,Referral,Aug,2021
16744,18288,2022-12-01,$0 ,$26.40 ,$26.40 ,FR,Mobile,Referral,Dec,2022
16745,11482,2025-03-30,$15 ,$429.68 ,$365.23 ,FR,Desktop,Direct,Mar,2025
16746,2039,2020-04-07,$15 ,$363.81 ,$309.24 ,SG,Mobile,Organic,Apr,2020
16747,4684,2024-03-24,$0 ,$35.10 ,$35.10 ,BR,Desktop,Direct,Mar,2024
16748,16521,2023-06-01,$0 ,$92.13 ,$92.13 ,AE,Desktop,Direct,Jun,2023
16749,18022,2024-04-25,$15 ,$8.15 ,$6.93 ,IN,Mobile,Direct,Apr,2024
16750,819,2020-11-15,$5 ,$153.06 ,$145.41 ,DE,Mobile,Organic,Nov,2020
16751,14753,2021-12-17,$0 ,$63.55 ,$63.55 ,AU,Desktop,Direct,Dec,2021
16752,15990,2024-01-14,$20 ,$11.57 ,$9.26 ,ES,Desktop,Organic,Jan,2024
16753,4145,2020-01-15,$0 ,$84.75 ,$84.75 ,AE,Mobile,Social,Jan,2020
16754,2104,2025-01-20,$20 ,$65.94 ,$52.75 ,AE,Mobile,Direct,Jan,2025
16755,15459,2024-06-05,$0 ,$55.29 ,$55.29 ,IN,Desktop,Direct,Jun,2024
16756,15889,2025-03-21,$10 ,$51.63 ,$46.47 ,JP,Desktop,Direct,Mar,2025
16757,40,2023-08-29,$5 ,$174.06 ,$165.36 ,DE,Mobile,Email,Aug,2023
16758,9867,2024-05-23,$0 ,$121.59 ,$121.59 ,IN,Mobile,Email,May,2024
16759,1241,2024-06-24,$0 ,$73.02 ,$73.02 ,FR,Mobile,Social,Jun,2024
16760,7083,2025-05-14,$0 ,$205.61 ,$205.61 ,CA,Desktop,Paid,May,2025
16761,17002,2020-02-23,$0 ,$181.84 ,$181.84 ,AU,Mobile,Organic,Feb,2020
16762,19122,2025-02-21,$10 ,$169.00 ,$152.10 ,JP,Mobile,Organic,Feb,2025
16763,13371,2024-09-21,$20 ,$28.04 ,$22.43 ,BR,Mobile,Paid,Sep,2024
16764,13919,2025-02-28,$0 ,$62.87 ,$62.87 ,ZA,Mobile,Organic,Feb,2025
16765,18362,2021-05-11,$0 ,$81.84 ,$81.84 ,NL,Desktop,Direct,May,2021
16766,2176,2024-04-02,$20 ,$47.19 ,$37.75 ,MX,Mobile,Referral,Apr,2024
16767,6385,2020-02-28,$5 ,$42.11 ,$40.00 ,US,Desktop,Organic,Feb,2020
16768,15051,2021-09-13,$0 ,$508.23 ,$508.23 ,DE,Mobile,Direct,Sep,2021
16769,4230,2024-03-29,$0 ,$47.14 ,$47.14 ,GB,Desktop,Paid,Mar,2024
16770,19970,2025-08-31,$0 ,$30.44 ,$30.44 ,GB,Mobile,Email,Aug,2025
16771,1818,2020-09-10,$20 ,$286.78 ,$229.42 ,FR,Desktop,Organic,Sep,2020
16772,5826,2020-11-28,$15 ,$22.89 ,$19.46 ,DE,Desktop,Organic,Nov,2020
16773,4297,2022-06-26,$10 ,$21.43 ,$19.29 ,IN,Mobile,Organic,Jun,2022
16774,19949,2023-04-25,$15 ,$75.52 ,$64.19 ,NL,Mobile,Direct,Apr,2023
16775,14783,2021-08-11,$20 ,$337.63 ,$270.10 ,US,Desktop,Paid,Aug,2021
16776,14744,2022-11-25,$0 ,$19.35 ,$19.35 ,BR,Tablet,Referral,Nov,2022
16777,18095,2021-02-13,$20 ,$4.78 ,$3.82 ,IN,Desktop,Referral,Feb,2021
16778,10829,2024-12-19,$5 ,$308.12 ,$292.71 ,US,Mobile,Organic,Dec,2024
16779,15010,2024-08-17,$20 ,$133.73 ,$106.98 ,AE,Mobile,Organic,Aug,2024
16780,4648,2023-01-20,$10 ,$134.91 ,$121.42 ,GB,Mobile,Email,Jan,2023
16781,7434,2020-07-18,$0 ,$198.00 ,$198.00 ,PL,Desktop,Direct,Jul,2020
16782,10774,2025-01-27,$5 ,$136.99 ,$130.14 ,AU,Desktop,Email,Jan,2025
16783,3294,2024-10-11,$15 ,$20.73 ,$17.62 ,GB,Mobile,Organic,Oct,2024
16784,9409,2022-11-21,$0 ,$43.18 ,$43.18 ,SE,Mobile,Organic,Nov,2022
16785,8846,2022-08-18,$20 ,$97.68 ,$78.14 ,GB,Desktop,Social,Aug,2022
16786,14718,2024-11-01,$10 ,$11.72 ,$10.55 ,MX,Desktop,Referral,Nov,2024
16787,19626,2020-09-10,$0 ,$85.59 ,$85.59 ,PL,Mobile,Direct,Sep,2020
16788,17790,2024-02-11,$0 ,$333.04 ,$333.04 ,US,Desktop,Referral,Feb,2024
16789,430,2024-02-10,$10 ,$369.85 ,$332.86 ,US,Desktop,Email,Feb,2024
16790,18788,2023-08-22,$15 ,$48.51 ,$41.23 ,NL,Desktop,Paid,Aug,2023
16791,17916,2022-11-30,$15 ,$26.16 ,$22.24 ,NL,Mobile,Referral,Nov,2022
16792,11453,2025-04-26,$0 ,$399.77 ,$399.77 ,US,Desktop,Organic,Apr,2025
16793,1242,2024-11-17,$10 ,$39.06 ,$35.15 ,ZA,Mobile,Referral,Nov,2024
16794,9405,2020-11-10,$10 ,$78.83 ,$70.95 ,GB,Mobile,Organic,Nov,2020
16795,17815,2022-03-31,$0 ,$135.97 ,$135.97 ,IN,Desktop,Social,Mar,2022
16796,8833,2020-07-08,$0 ,$353.24 ,$353.24 ,NL,Mobile,Organic,Jul,2020
16797,2290,2025-01-07,$0 ,$51.43 ,$51.43 ,US,Desktop,Direct,Jan,2025
16798,3461,2021-02-01,$0 ,$91.17 ,$91.17 ,DE,Mobile,Paid,Feb,2021
16799,4384,2021-12-04,$5 ,$104.60 ,$99.37 ,US,Desktop,Organic,Dec,2021
16800,18352,2023-05-17,$20 ,$335.54 ,$268.43 ,US,Mobile,Organic,May,2023
16801,7869,2025-04-13,$5 ,$138.19 ,$131.28 ,US,Mobile,Social,Apr,2025
16802,14456,2023-03-23,$0 ,$55.18 ,$55.18 ,NL,Mobile,Organic,Mar,2023
16803,16350,2021-06-20,$0 ,$42.86 ,$42.86 ,GB,Desktop,Organic,Jun,2021
16804,9936,2025-02-28,$15 ,$55.76 ,$47.40 ,SG,Mobile,Paid,Feb,2025
16805,1702,2020-10-14,$0 ,$12.97 ,$12.97 ,AE,Desktop,Direct,Oct,2020
16806,7032,2022-07-02,$20 ,$175.00 ,$140.00 ,NL,Desktop,Email,Jul,2022
16807,16319,2022-06-23,$5 ,$44.18 ,$41.97 ,PL,Mobile,Email,Jun,2022
16808,3635,2021-02-08,$0 ,$136.67 ,$136.67 ,US,Mobile,Social,Feb,2021
16809,1073,2024-09-18,$15 ,$271.17 ,$230.49 ,JP,Desktop,Organic,Sep,2024
16810,18735,2024-02-15,$0 ,$85.09 ,$85.09 ,US,Mobile,Direct,Feb,2024
16811,9211,2023-10-28,$20 ,$134.76 ,$107.81 ,US,Mobile,Organic,Oct,2023
16812,7888,2025-05-11,$5 ,$293.44 ,$278.77 ,DE,Mobile,Organic,May,2025
16813,8251,2020-11-13,$0 ,$13.81 ,$13.81 ,DE,Desktop,Direct,Nov,2020
16814,13131,2025-02-28,$5 ,$20.58 ,$19.55 ,MX,Desktop,Direct,Feb,2025
16815,55,2023-11-13,$0 ,$325.53 ,$325.53 ,US,Mobile,Organic,Nov,2023
16816,19415,2020-06-22,$10 ,$13.81 ,$12.43 ,NL,Tablet,Email,Jun,2020
16817,6865,2020-05-22,$20 ,$36.15 ,$28.92 ,GB,Desktop,Organic,May,2020
16818,466,2024-01-19,$0 ,$36.81 ,$36.81 ,GB,Mobile,Social,Jan,2024
16819,16742,2020-12-04,$15 ,$79.25 ,$67.36 ,NL,Mobile,Direct,Dec,2020
16820,11131,2025-01-14,$20 ,$61.51 ,$49.21 ,PL,Mobile,Direct,Jan,2025
16821,881,2024-07-15,$10 ,$170.12 ,$153.11 ,US,Mobile,Organic,Jul,2024
16822,1485,2020-12-13,$5 ,$9.97 ,$9.47 ,PL,Tablet,Direct,Dec,2020
16823,695,2020-04-11,$5 ,$33.91 ,$32.21 ,ZA,Mobile,Direct,Apr,2020
16824,11027,2025-02-08,$0 ,$158.22 ,$158.22 ,GB,Mobile,Organic,Feb,2025
16825,4440,2021-04-24,$0 ,$56.02 ,$56.02 ,SG,Mobile,Direct,Apr,2021
16826,10354,2020-08-04,$15 ,$12.73 ,$10.82 ,AU,Desktop,Direct,Aug,2020
16827,10333,2020-12-28,$0 ,$56.60 ,$56.60 ,CA,Desktop,Organic,Dec,2020
16828,16392,2024-02-23,$0 ,$87.89 ,$87.89 ,MX,Mobile,Direct,Feb,2024
16829,2454,2024-12-23,$0 ,$211.40 ,$211.40 ,US,Tablet,Direct,Dec,2024
16830,12006,2021-12-26,$15 ,$101.80 ,$86.53 ,AU,Mobile,Direct,Dec,2021
16831,315,2020-04-28,$20 ,$66.53 ,$53.22 ,US,Desktop,Organic,Apr,2020
16832,7782,2021-10-30,$20 ,$127.33 ,$101.86 ,GB,Desktop,Direct,Oct,2021
16833,5289,2023-04-25,$20 ,$157.59 ,$126.07 ,JP,Desktop,Paid,Apr,2023
16834,15033,2023-10-26,$20 ,$10.34 ,$8.27 ,US,Desktop,Direct,Oct,2023
16835,13832,2025-10-28,$5 ,$485.45 ,$461.18 ,FR,Mobile,Organic,Oct,2025
16836,18115,2025-08-25,$15 ,$59.78 ,$50.81 ,US,Mobile,Direct,Aug,2025
16837,12663,2020-06-18,$20 ,$34.97 ,$27.98 ,US,Desktop,Organic,Jun,2020
16838,4250,2024-07-11,$10 ,$36.68 ,$33.01 ,PL,Mobile,Organic,Jul,2024
16839,5277,2022-08-29,$0 ,$14.04 ,$14.04 ,MX,Mobile,Organic,Aug,2022
16840,10208,2024-04-14,$5 ,$19.45 ,$18.48 ,BR,Desktop,Direct,Apr,2024
16841,7036,2022-12-10,$0 ,$97.82 ,$97.82 ,FR,Mobile,Organic,Dec,2022
16842,7864,2024-04-27,$0 ,$164.95 ,$164.95 ,NL,Desktop,Organic,Apr,2024
16843,16371,2024-11-01,$10 ,$153.13 ,$137.82 ,BR,Desktop,Organic,Nov,2024
16844,7463,2021-10-04,$5 ,$120.76 ,$114.72 ,GB,Desktop,Social,Oct,2021
16845,6703,2024-01-23,$0 ,$56.88 ,$56.88 ,AU,Desktop,Referral,Jan,2024
16846,11799,2023-03-05,$20 ,$51.23 ,$40.98 ,AU,Mobile,Direct,Mar,2023
16847,11557,2020-03-24,$0 ,$8.55 ,$8.55 ,US,Desktop,Organic,Mar,2020
16848,3923,2022-05-19,$0 ,$325.49 ,$325.49 ,GB,Mobile,Social,May,2022
16849,15934,2023-04-22,$15 ,$222.01 ,$188.71 ,ZA,Tablet,Organic,Apr,2023
16850,4946,2020-04-29,$20 ,$101.37 ,$81.10 ,SE,Mobile,Paid,Apr,2020
16851,11805,2024-08-05,$0 ,$102.17 ,$102.17 ,US,Desktop,Direct,Aug,2024
16852,9945,2020-05-21,$0 ,$61.38 ,$61.38 ,IN,Desktop,Organic,May,2020
16853,11477,2022-04-02,$0 ,$30.10 ,$30.10 ,US,Desktop,Organic,Apr,2022
16854,12100,2025-07-01,$5 ,$45.94 ,$43.64 ,ES,Desktop,Paid,Jul,2025
16855,5739,2025-05-12,$0 ,$219.30 ,$219.30 ,US,Desktop,Social,May,2025
16856,11080,2025-03-16,$20 ,$198.33 ,$158.66 ,GB,Desktop,Direct,Mar,2025
16857,4953,2020-03-03,$0 ,$9.69 ,$9.69 ,DE,Desktop,Paid,Mar,2020
16858,15668,2021-09-23,$0 ,$379.54 ,$379.54 ,FR,Mobile,Email,Sep,2021
16859,13676,2021-08-05,$0 ,$200.80 ,$200.80 ,US,Desktop,Direct,Aug,2021
16860,14900,2024-06-09,$0 ,$76.04 ,$76.04 ,ES,Mobile,Direct,Jun,2024
16861,6074,2022-03-03,$15 ,$43.50 ,$36.98 ,AU,Mobile,Organic,Mar,2022
16862,16715,2024-11-08,$0 ,$18.25 ,$18.25 ,US,Mobile,Paid,Nov,2024
16863,14679,2022-09-04,$0 ,$49.06 ,$49.06 ,SE,Mobile,Social,Sep,2022
16864,12646,2023-04-28,$0 ,$324.56 ,$324.56 ,MX,Desktop,Paid,Apr,2023
16865,12786,2024-04-01,$0 ,$27.28 ,$27.28 ,MX,Mobile,Organic,Apr,2024
16866,19747,2022-02-17,$0 ,$79.83 ,$79.83 ,GB,Desktop,Organic,Feb,2022
16867,17665,2024-10-06,$20 ,$102.23 ,$81.78 ,AU,Mobile,Direct,Oct,2024
16868,8431,2022-11-26,$10 ,$115.46 ,$103.91 ,MX,Mobile,Organic,Nov,2022
16869,7849,2025-05-16,$0 ,$128.43 ,$128.43 ,JP,Mobile,Organic,May,2025
16870,18349,2023-09-05,$20 ,$6.54 ,$5.23 ,SE,Mobile,Paid,Sep,2023
16871,18799,2020-06-04,$0 ,$118.14 ,$118.14 ,US,Desktop,Organic,Jun,2020
16872,4800,2022-01-16,$10 ,$338.65 ,$304.78 ,SE,Mobile,Organic,Jan,2022
16873,17172,2023-11-16,$5 ,$35.60 ,$33.82 ,SE,Desktop,Social,Nov,2023
16874,1140,2022-01-21,$0 ,$157.74 ,$157.74 ,SE,Desktop,Paid,Jan,2022
16875,4046,2022-10-26,$0 ,$94.79 ,$94.79 ,US,Mobile,Direct,Oct,2022
16876,12787,2021-12-07,$0 ,$153.00 ,$153.00 ,CA,Mobile,Organic,Dec,2021
16877,13016,2022-10-09,$15 ,$74.55 ,$63.37 ,US,Mobile,Organic,Oct,2022
16878,19757,2020-08-05,$10 ,$312.54 ,$281.29 ,ZA,Desktop,Paid,Aug,2020
16879,8148,2022-10-27,$5 ,$278.39 ,$264.47 ,ES,Desktop,Organic,Oct,2022
16880,17400,2025-03-16,$20 ,$108.64 ,$86.91 ,GB,Desktop,Direct,Mar,2025
16881,7149,2021-08-03,$20 ,$291.20 ,$232.96 ,ES,Mobile,Organic,Aug,2021
16882,12079,2021-11-17,$10 ,$93.90 ,$84.51 ,IN,Desktop,Direct,Nov,2021
16883,2208,2024-09-09,$5 ,$105.48 ,$100.21 ,CA,Mobile,Paid,Sep,2024
16884,11289,2022-07-23,$0 ,$33.91 ,$33.91 ,AE,Mobile,Organic,Jul,2022
16885,2882,2025-08-10,$5 ,$79.83 ,$75.84 ,GB,Desktop,Organic,Aug,2025
16886,2142,2021-03-25,$0 ,$189.59 ,$189.59 ,US,Desktop,Direct,Mar,2021
16887,695,2023-03-11,$10 ,$64.52 ,$58.07 ,ZA,Tablet,Organic,Mar,2023
16888,575,2021-12-04,$20 ,$99.48 ,$79.58 ,IN,Desktop,Direct,Dec,2021
16889,4279,2023-06-02,$15 ,$52.42 ,$44.56 ,CA,Desktop,Organic,Jun,2023
16890,18501,2023-12-21,$20 ,$11.97 ,$9.58 ,NL,Mobile,Paid,Dec,2023
16891,1082,2024-03-21,$0 ,$196.45 ,$196.45 ,US,Desktop,Organic,Mar,2024
16892,15168,2024-02-08,$5 ,$100.54 ,$95.51 ,SG,Desktop,Paid,Feb,2024
16893,525,2022-12-14,$0 ,$275.50 ,$275.50 ,SG,Mobile,Referral,Dec,2022
16894,5188,2022-01-25,$0 ,$55.05 ,$55.05 ,ES,Mobile,Organic,Jan,2022
16895,8605,2021-08-08,$5 ,$54.58 ,$51.85 ,CA,Mobile,Organic,Aug,2021
16896,3278,2023-10-04,$0 ,$114.39 ,$114.39 ,BR,Mobile,Organic,Oct,2023
16897,2085,2024-03-28,$0 ,$61.71 ,$61.71 ,US,Mobile,Social,Mar,2024
16898,8735,2024-05-05,$10 ,$109.49 ,$98.54 ,DE,Tablet,Referral,May,2024
16899,8757,2021-11-05,$20 ,$21.83 ,$17.46 ,PL,Desktop,Organic,Nov,2021
16900,9069,2022-06-19,$10 ,$21.87 ,$19.68 ,DE,Desktop,Paid,Jun,2022
16901,3274,2021-05-25,$0 ,$35.55 ,$35.55 ,BR,Mobile,Paid,May,2021
16902,2800,2025-04-21,$0 ,$37.64 ,$37.64 ,DE,Mobile,Direct,Apr,2025
16903,15886,2024-01-25,$0 ,$34.53 ,$34.53 ,FR,Mobile,Organic,Jan,2024
16904,8674,2022-08-13,$10 ,$19.15 ,$17.23 ,SG,Mobile,Referral,Aug,2022
16905,16708,2020-04-12,$0 ,$104.73 ,$104.73 ,GB,Tablet,Direct,Apr,2020
16906,2622,2024-09-26,$5 ,$478.08 ,$454.18 ,IN,Desktop,Paid,Sep,2024
16907,3027,2024-07-27,$20 ,$574.45 ,$459.56 ,US,Desktop,Direct,Jul,2024
16908,8763,2024-10-02,$10 ,$610.26 ,$549.23 ,SE,Mobile,Paid,Oct,2024
16909,17334,2025-08-02,$0 ,$27.05 ,$27.05 ,ZA,Desktop,Referral,Aug,2025
16910,9740,2020-03-25,$15 ,$185.34 ,$157.54 ,PL,Mobile,Paid,Mar,2020
16911,16376,2022-11-13,$20 ,$7.16 ,$5.73 ,US,Desktop,Organic,Nov,2022
16912,11959,2021-04-27,$20 ,$67.67 ,$54.14 ,ZA,Desktop,Paid,Apr,2021
16913,10473,2024-10-04,$15 ,$41.84 ,$35.56 ,GB,Mobile,Email,Oct,2024
16914,7585,2023-01-12,$0 ,$325.36 ,$325.36 ,MX,Desktop,Organic,Jan,2023
16915,18597,2025-04-28,$0 ,$65.72 ,$65.72 ,AE,Desktop,Organic,Apr,2025
16916,2995,2024-08-17,$20 ,$38.71 ,$30.97 ,GB,Mobile,Paid,Aug,2024
16917,2843,2022-12-12,$20 ,$104.06 ,$83.25 ,US,Desktop,Organic,Dec,2022
16918,12753,2024-08-21,$0 ,$472.25 ,$472.25 ,US,Mobile,Direct,Aug,2024
16919,9016,2023-08-12,$0 ,$441.04 ,$441.04 ,GB,Mobile,Referral,Aug,2023
16920,17874,2021-06-26,$20 ,$137.37 ,$109.90 ,IN,Mobile,Organic,Jun,2021
16921,13666,2021-03-27,$5 ,$135.25 ,$128.49 ,IN,Mobile,Email,Mar,2021
16922,17029,2024-04-13,$0 ,$27.02 ,$27.02 ,AU,Desktop,Direct,Apr,2024
16923,19574,2021-05-04,$0 ,$231.17 ,$231.17 ,BR,Desktop,Organic,May,2021
16924,10466,2021-09-10,$0 ,$14.02 ,$14.02 ,MX,Mobile,Email,Sep,2021
16925,1945,2021-07-06,$0 ,$171.74 ,$171.74 ,US,Mobile,Email,Jul,2021
16926,3228,2022-01-06,$10 ,$8.66 ,$7.79 ,SE,Desktop,Direct,Jan,2022
16927,11558,2020-12-16,$20 ,$77.30 ,$61.84 ,BR,Desktop,Organic,Dec,2020
16928,1710,2020-05-26,$0 ,$210.09 ,$210.09 ,DE,Desktop,Organic,May,2020
16929,19807,2023-05-16,$5 ,$257.97 ,$245.07 ,SE,Mobile,Paid,May,2023
16930,1536,2024-02-10,$0 ,$30.36 ,$30.36 ,MX,Desktop,Social,Feb,2024
16931,13833,2023-07-18,$0 ,$91.15 ,$91.15 ,SE,Desktop,Organic,Jul,2023
16932,7606,2024-11-03,$0 ,$725.06 ,$725.06 ,US,Desktop,Email,Nov,2024
16933,19469,2025-07-21,$10 ,$35.20 ,$31.68 ,BR,Mobile,Organic,Jul,2025
16934,9809,2020-09-16,$15 ,$334.54 ,$284.36 ,US,Desktop,Direct,Sep,2020
16935,7124,2021-08-23,$10 ,$107.31 ,$96.58 ,MX,Mobile,Paid,Aug,2021
16936,18943,2020-12-17,$0 ,$183.55 ,$183.55 ,US,Desktop,Direct,Dec,2020
16937,11858,2021-11-06,$10 ,$128.43 ,$115.59 ,SE,Mobile,Direct,Nov,2021
16938,2079,2020-06-21,$0 ,$474.53 ,$474.53 ,CA,Mobile,Paid,Jun,2020
16939,3968,2021-05-28,$0 ,$95.67 ,$95.67 ,JP,Mobile,Organic,May,2021
16940,11970,2023-10-12,$0 ,$251.24 ,$251.24 ,US,Mobile,Direct,Oct,2023
16941,19008,2025-09-24,$0 ,$5.50 ,$5.50 ,AU,Mobile,Direct,Sep,2025
16942,15587,2024-09-06,$0 ,$102.08 ,$102.08 ,NL,Mobile,Organic,Sep,2024
16943,16656,2021-12-24,$0 ,$13.81 ,$13.81 ,MX,Mobile,Organic,Dec,2021
16944,6604,2024-08-27,$5 ,$100.75 ,$95.71 ,BR,Tablet,Organic,Aug,2024
16945,16854,2020-12-01,$5 ,$214.14 ,$203.43 ,IN,Desktop,Organic,Dec,2020
16946,7925,2023-07-30,$20 ,$15.64 ,$12.51 ,SE,Tablet,Social,Jul,2023
16947,10964,2020-06-20,$5 ,$49.69 ,$47.21 ,GB,Mobile,Organic,Jun,2020
16948,6215,2020-10-09,$20 ,$111.36 ,$89.09 ,US,Desktop,Direct,Oct,2020
16949,13577,2020-06-16,$20 ,$138.79 ,$111.03 ,US,Mobile,Paid,Jun,2020
16950,4648,2021-04-03,$0 ,$101.00 ,$101.00 ,GB,Desktop,Organic,Apr,2021
16951,4532,2025-08-01,$15 ,$49.91 ,$42.42 ,AE,Mobile,Organic,Aug,2025
16952,11044,2022-08-05,$0 ,$33.97 ,$33.97 ,AU,Mobile,Social,Aug,2022
16953,8431,2020-07-08,$0 ,$7.16 ,$7.16 ,MX,Mobile,Direct,Jul,2020
16954,13526,2020-11-07,$0 ,$15.86 ,$15.86 ,JP,Desktop,Organic,Nov,2020
16955,15148,2022-12-23,$0 ,$23.14 ,$23.14 ,BR,Tablet,Organic,Dec,2022
16956,7311,2021-02-20,$0 ,$271.01 ,$271.01 ,JP,Mobile,Organic,Feb,2021
16957,4360,2023-08-13,$0 ,$224.92 ,$224.92 ,SG,Desktop,Organic,Aug,2023
16958,11550,2022-05-01,$0 ,$32.02 ,$32.02 ,JP,Mobile,Paid,May,2022
16959,4973,2020-07-26,$15 ,$14.22 ,$12.09 ,SE,Desktop,Direct,Jul,2020
16960,19413,2020-07-10,$15 ,$484.49 ,$411.82 ,US,Mobile,Direct,Jul,2020
16961,4451,2025-05-16,$0 ,$67.97 ,$67.97 ,SG,Desktop,Paid,May,2025
16962,10154,2020-02-15,$20 ,$159.68 ,$127.74 ,US,Mobile,Organic,Feb,2020
16963,11707,2025-02-10,$15 ,$40.88 ,$34.75 ,MX,Desktop,Paid,Feb,2025
16964,17604,2024-11-08,$0 ,$366.80 ,$366.80 ,NL,Desktop,Organic,Nov,2024
16965,16398,2021-09-28,$0 ,$71.16 ,$71.16 ,AE,Tablet,Email,Sep,2021
16966,13463,2025-07-22,$20 ,$31.71 ,$25.37 ,BR,Desktop,Direct,Jul,2025
16967,3889,2024-10-01,$0 ,$175.56 ,$175.56 ,FR,Desktop,Email,Oct,2024
16968,19291,2023-01-30,$20 ,$45.08 ,$36.06 ,GB,Desktop,Direct,Jan,2023
16969,16085,2020-12-17,$0 ,$193.22 ,$193.22 ,BR,Mobile,Organic,Dec,2020
16970,8399,2024-02-25,$0 ,$278.76 ,$278.76 ,IN,Tablet,Direct,Feb,2024
16971,12724,2021-10-29,$5 ,$12.44 ,$11.82 ,BR,Desktop,Organic,Oct,2021
16972,11742,2024-06-18,$0 ,$78.74 ,$78.74 ,DE,Desktop,Organic,Jun,2024
16973,10277,2022-05-19,$0 ,$84.36 ,$84.36 ,US,Mobile,Organic,May,2022
16974,9303,2024-01-18,$15 ,$52.01 ,$44.21 ,CA,Desktop,Organic,Jan,2024
16975,17463,2024-01-01,$0 ,$109.55 ,$109.55 ,FR,Mobile,Direct,Jan,2024
16976,10608,2023-05-07,$0 ,$609.55 ,$609.55 ,NL,Mobile,Email,May,2023
16977,2728,2021-09-24,$20 ,$127.26 ,$101.81 ,ZA,Mobile,Organic,Sep,2021
16978,3007,2025-01-19,$15 ,$46.92 ,$39.88 ,CA,Desktop,Organic,Jan,2025
16979,9572,2023-03-16,$0 ,$108.13 ,$108.13 ,US,Mobile,Direct,Mar,2023
16980,3426,2022-05-09,$20 ,$324.77 ,$259.82 ,US,Mobile,Organic,May,2022
16981,3796,2022-08-24,$20 ,$11.97 ,$9.58 ,DE,Desktop,Organic,Aug,2022
16982,12129,2024-01-04,$5 ,$168.44 ,$160.02 ,IN,Mobile,Organic,Jan,2024
16983,3820,2020-07-06,$15 ,$189.58 ,$161.14 ,MX,Desktop,Email,Jul,2020
16984,10059,2021-10-13,$10 ,$336.54 ,$302.89 ,GB,Mobile,Email,Oct,2021
16985,3036,2022-05-26,$15 ,$15.64 ,$13.29 ,IN,Mobile,Direct,May,2022
16986,8113,2023-11-28,$0 ,$150.05 ,$150.05 ,DE,Desktop,Social,Nov,2023
16987,18287,2021-08-11,$15 ,$467.36 ,$397.26 ,DE,Desktop,Organic,Aug,2021
16988,7232,2022-03-17,$20 ,$258.90 ,$207.12 ,BR,Desktop,Organic,Mar,2022
16989,728,2024-04-02,$20 ,$92.34 ,$73.87 ,BR,Tablet,Social,Apr,2024
16990,3778,2024-09-22,$5 ,$25.04 ,$23.79 ,US,Mobile,Direct,Sep,2024
16991,10759,2023-07-08,$15 ,$16.04 ,$13.63 ,BR,Mobile,Direct,Jul,2023
16992,3178,2023-05-20,$0 ,$18.43 ,$18.43 ,AU,Desktop,Direct,May,2023
16993,4665,2020-12-06,$0 ,$203.07 ,$203.07 ,IN,Desktop,Direct,Dec,2020
16994,1727,2020-04-21,$15 ,$255.58 ,$217.24 ,CA,Mobile,Social,Apr,2020
16995,11493,2023-11-10,$0 ,$358.56 ,$358.56 ,CA,Mobile,Direct,Nov,2023
16996,598,2022-01-13,$10 ,$114.54 ,$103.09 ,GB,Desktop,Organic,Jan,2022
16997,9482,2020-04-07,$0 ,$146.65 ,$146.65 ,BR,Desktop,Direct,Apr,2020
16998,7028,2024-08-28,$0 ,$5.40 ,$5.40 ,NL,Mobile,Direct,Aug,2024
16999,1522,2024-05-17,$0 ,$127.11 ,$127.11 ,AE,Mobile,Email,May,2024
17000,11690,2020-12-23,$15 ,$22.01 ,$18.71 ,US,Mobile,Direct,Dec,2020
17001,3226,2024-03-15,$15 ,$27.54 ,$23.41 ,AU,Mobile,Social,Mar,2024
17002,17416,2021-10-01,$0 ,$16.73 ,$16.73 ,BR,Desktop,Organic,Oct,2021
17003,6844,2024-04-13,$15 ,$290.17 ,$246.64 ,US,Mobile,Referral,Apr,2024
17004,19814,2021-08-19,$20 ,$96.44 ,$77.15 ,AU,Mobile,Organic,Aug,2021
17005,19168,2023-10-06,$5 ,$231.00 ,$219.45 ,SE,Desktop,Organic,Oct,2023
17006,8549,2020-02-03,$5 ,$16.23 ,$15.42 ,PL,Mobile,Referral,Feb,2020
17007,19311,2023-06-06,$10 ,$455.28 ,$409.75 ,ZA,Desktop,Direct,Jun,2023
17008,5731,2024-09-07,$0 ,$49.45 ,$49.45 ,US,Mobile,Direct,Sep,2024
